ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperature,PM1,PM10,PM2.5,Humidity
1858,Walk 3/27,2024-03-27T15:25:18.000,41.9831,-87.65188,66,0,0,0,29
1859,Walk 3/27,2024-03-27T15:25:23.000,41.9831,-87.65188,66,0,0,0,29
1860,Walk 3/27,2024-03-27T15:25:28.000,41.9831,-87.65188,66,0,0,0,29
1861,Walk 3/27,2024-03-27T15:25:33.000,41.9831,-87.65188,66,0,0,0,29.4
1862,Walk 3/27,2024-03-27T15:25:38.000,41.9831,-87.65188,66,0,0,0,30
1863,Walk 3/27,2024-03-27T15:25:43.000,41.9831,-87.65188,66,0,0,0,30
1864,Walk 3/27,2024-03-27T15:25:48.000,41.9831,-87.65188,66,0,0,0,30
1865,Walk 3/27,2024-03-27T15:25:53.000,41.9831,-87.65188,66.75,0,0,0,30
1866,Walk 3/27,2024-03-27T15:25:58.000,41.9831,-87.65188,67,0,0,0,30
1867,Walk 3/27,2024-03-27T15:26:03.000,41.9831,-87.65188,67,0,0,0,30.6
1868,Walk 3/27,2024-03-27T15:26:08.000,41.9831,-87.65188,67,0,0,0,31.6
1869,Walk 3/27,2024-03-27T15:26:13.000,41.9831,-87.65188,67,0,0,0,32
1870,Walk 3/27,2024-03-27T15:26:18.000,41.9831,-87.65188,67,0,0,0,32
1871,Walk 3/27,2024-03-27T15:26:23.000,41.9831,-87.65188,67,0,0,0,32
1872,Walk 3/27,2024-03-27T15:26:28.000,41.9831,-87.65188,67,0,0,0,32
1873,Walk 3/27,2024-03-27T15:26:33.000,41.9831,-87.65188,67,0,0,0,32
1874,Walk 3/27,2024-03-27T15:26:38.000,41.9831,-87.65188,67,0,0,0,32
1875,Walk 3/27,2024-03-27T15:26:43.000,41.9831,-87.65188,67,0,0,0,32.4
1876,Walk 3/27,2024-03-27T15:26:48.000,41.9831,-87.65188,67,0,0,0,33
1877,Walk 3/27,2024-03-27T15:26:53.000,41.9831,-87.65188,68,0,0,0,33
1878,Walk 3/27,2024-03-27T15:26:58.000,41.9831,-87.65188,68,0,0,0,33
1879,Walk 3/27,2024-03-27T15:27:03.000,41.9831,-87.65188,68,0,0,0,33
1880,Walk 3/27,2024-03-27T15:27:08.000,41.9831,-87.65188,68,0,0,0,32.4
1881,Walk 3/27,2024-03-27T15:27:13.000,41.9831,-87.65188,68,0.6,0.6,0.6,32
1882,Walk 3/27,2024-03-27T15:27:18.000,41.9831,-87.65188,68,0.6,0.6,0.6,32
1883,Walk 3/27,2024-03-27T15:27:23.000,41.9831,-87.65188,68,0,0,0,32
1884,Walk 3/27,2024-03-27T15:27:28.000,41.9831,-87.65188,68,0,0,0,32
1885,Walk 3/27,2024-03-27T15:27:33.000,41.9831,-87.65188,68,0,0,0,32
1886,Walk 3/27,2024-03-27T15:27:38.000,41.9831,-87.65188,68,0,0,0,32
1887,Walk 3/27,2024-03-27T15:27:43.000,41.9831,-87.65188,68,0,0,0,32
1888,Walk 3/27,2024-03-27T15:27:48.000,41.9831,-87.65188,68,0,0,0,32
1889,Walk 3/27,2024-03-27T15:27:53.000,41.9831,-87.65188,68.8,0,0,0,32
1890,Walk 3/27,2024-03-27T15:27:58.000,41.9831,-87.65188,69,0,0,0,32
1891,Walk 3/27,2024-03-27T15:28:03.000,41.9831,-87.65188,69,0,0,0,32
1892,Walk 3/27,2024-03-27T15:28:08.000,41.9831,-87.65188,69,0,0,0,32
1893,Walk 3/27,2024-03-27T15:28:13.000,41.9831,-87.65188,69,0.2,0.2,0.2,32
1894,Walk 3/27,2024-03-27T15:28:18.000,41.9831,-87.65188,69,0,0,0,32
1895,Walk 3/27,2024-03-27T15:28:23.000,41.9831,-87.65188,69,0,0,0,32
1896,Walk 3/27,2024-03-27T15:28:28.000,41.9831,-87.65188,69,0,0,0,32
1897,Walk 3/27,2024-03-27T15:28:33.000,41.9831,-87.65188,69,0,0,0,32
1898,Walk 3/27,2024-03-27T15:28:38.000,41.9831,-87.65188,69,0.2,0.2,0.2,31
1899,Walk 3/27,2024-03-27T15:28:43.000,41.9831,-87.65188,69,0.2,0.2,0.2,31
1900,Walk 3/27,2024-03-27T15:28:48.000,41.9831,-87.65188,69,0.2,0.2,0.2,31
1901,Walk 3/27,2024-03-27T15:28:53.000,41.9831,-87.65188,69,0.8,0.8,0.8,31
1902,Walk 3/27,2024-03-27T15:28:58.000,41.9831,-87.65188,70,0,0,0,31
1903,Walk 3/27,2024-03-27T15:29:03.000,41.9831,-87.65188,70,0,0,0,31
1904,Walk 3/27,2024-03-27T15:29:08.000,41.9831,-87.65188,70,0,0,0,31
1905,Walk 3/27,2024-03-27T15:29:13.000,41.9831,-87.65188,70,0,0,0,31
1906,Walk 3/27,2024-03-27T15:29:18.000,41.9831,-87.65188,70,0,0,0,31
1907,Walk 3/27,2024-03-27T15:29:23.000,41.9831,-87.65188,70,0,0,0,31
1908,Walk 3/27,2024-03-27T15:29:28.000,41.9831,-87.65188,70,0,0,0,31
1909,Walk 3/27,2024-03-27T15:29:33.000,41.9831,-87.65188,70,0,0,0,31
1910,Walk 3/27,2024-03-27T15:29:38.000,41.9831,-87.65188,70,0,0,0,31
1911,Walk 3/27,2024-03-27T15:29:43.000,41.9831,-87.65188,70,0,0,0,31
1912,Walk 3/27,2024-03-27T15:29:48.000,41.9831,-87.65188,70,0,0,0,31
1913,Walk 3/27,2024-03-27T15:29:53.000,41.9831,-87.65188,70,0,0,0,31
1914,Walk 3/27,2024-03-27T15:29:58.000,41.9831,-87.65188,70.2,0,0,0,31
1915,Walk 3/27,2024-03-27T15:30:03.000,41.9831,-87.65188,70.8,0,0,0,31
1916,Walk 3/27,2024-03-27T15:30:08.000,41.9831,-87.65188,71,0,0,0,31
1917,Walk 3/27,2024-03-27T15:30:13.000,41.9831,-87.65188,71,0,0,0,31
1918,Walk 3/27,2024-03-27T15:30:18.000,41.9831,-87.65188,71,0,0,0,31
1919,Walk 3/27,2024-03-27T15:30:28.000,41.9831,-87.65188,71,0,0,0,30
1920,Walk 3/27,2024-03-27T15:30:33.000,41.9831,-87.65188,71,0,0,0,30
1921,Walk 3/27,2024-03-27T15:30:38.000,41.9831,-87.65188,71,0,0,0,30
1922,Walk 3/27,2024-03-27T15:30:43.000,41.9831,-87.65188,71,0,0,0,30
1923,Walk 3/27,2024-03-27T15:30:48.000,41.9831,-87.65188,71,0,0,0,30
1924,Walk 3/27,2024-03-27T15:30:53.000,41.9831,-87.65188,71,0,0,0,30
1925,Walk 3/27,2024-03-27T15:30:58.000,41.9831,-87.65188,71,0,0,0,30
1926,Walk 3/27,2024-03-27T15:31:03.000,41.9831,-87.65188,71,0,0,0,30
1927,Walk 3/27,2024-03-27T15:31:08.000,41.9831,-87.65188,71,0,0,0,30
1928,Walk 3/27,2024-03-27T15:31:13.000,41.9831,-87.65188,71.8,0,0,0,30
1929,Walk 3/27,2024-03-27T15:31:18.000,41.9831,-87.65188,72,0,0,0,30
1930,Walk 3/27,2024-03-27T15:31:23.000,41.9831,-87.65188,72,0,0,0,30
1931,Walk 3/27,2024-03-27T15:31:28.000,41.9831,-87.65188,72,0,0,0,29
1932,Walk 3/27,2024-03-27T15:31:33.000,41.9831,-87.65188,72,0,0,0,29
1933,Walk 3/27,2024-03-27T15:31:38.000,41.9831,-87.65188,72,0,0,0,29
1934,Walk 3/27,2024-03-27T15:31:43.000,41.9831,-87.65188,72,0,0,0,29
1935,Walk 3/27,2024-03-27T15:31:48.000,41.9831,-87.65188,72,0,0,0,29.2
1936,Walk 3/27,2024-03-27T15:31:53.000,41.9831,-87.65188,72,0,0,0,30
1937,Walk 3/27,2024-03-27T15:31:58.000,41.9831,-87.65188,72,0,0,0,30
1938,Walk 3/27,2024-03-27T15:32:03.000,41.9831,-87.65188,72,0,0,0,30
1939,Walk 3/27,2024-03-27T15:32:08.000,41.9831,-87.65188,72,0,0,0,30
1940,Walk 3/27,2024-03-27T15:32:13.000,41.9831,-87.65188,72,0,0,0,29.6
1941,Walk 3/27,2024-03-27T15:32:18.000,41.9831,-87.65188,72,0,0,0,29
1942,Walk 3/27,2024-03-27T15:32:23.000,41.9831,-87.65188,72,0,0,0,29
1943,Walk 3/27,2024-03-27T15:32:28.000,41.9831,-87.65188,72.4,0,0,0,29
1944,Walk 3/27,2024-03-27T15:32:33.000,41.9831,-87.65188,73,0,0,0,29
1945,Walk 3/27,2024-03-27T15:32:38.000,41.9831,-87.65188,73,0,0,0,29
1946,Walk 3/27,2024-03-27T15:32:43.000,41.9831,-87.65188,73,0,0,0,29
1947,Walk 3/27,2024-03-27T15:32:48.000,41.9831,-87.65188,73,0,0,0,29
1948,Walk 3/27,2024-03-27T15:32:53.000,41.9831,-87.65188,73,0,0,0,29
1949,Walk 3/27,2024-03-27T15:32:58.000,41.9831,-87.65188,73,0,0,0,29
1950,Walk 3/27,2024-03-27T15:33:03.000,41.9831,-87.65188,73,0,0,0,29
1951,Walk 3/27,2024-03-27T15:33:08.000,41.9831,-87.65188,73,0,0,0,29
1952,Walk 3/27,2024-03-27T15:33:13.000,41.9831,-87.65188,73,0,0,0,28.6
1953,Walk 3/27,2024-03-27T15:33:18.000,41.9831,-87.65188,73,0,0,0,29
1954,Walk 3/27,2024-03-27T15:33:23.000,41.9831,-87.65188,73,0,0,0,29
1955,Walk 3/27,2024-03-27T15:33:28.000,41.9831,-87.65188,73,0,0,0,28.4
1956,Walk 3/27,2024-03-27T15:33:33.000,41.9831,-87.65188,73,0,0,0,28
1957,Walk 3/27,2024-03-27T15:33:38.000,41.9831,-87.65188,73,0,0,0,28
1958,Walk 3/27,2024-03-27T15:33:43.000,41.9831,-87.65188,73,0,0,0,28
1959,Walk 3/27,2024-03-27T15:33:48.000,41.9831,-87.65188,73.8,0,0,0,28
1960,Walk 3/27,2024-03-27T15:33:53.000,41.9831,-87.65188,74,0,0,0,28
1961,Walk 3/27,2024-03-27T15:33:58.000,41.9831,-87.65188,74,0,0,0,28
1962,Walk 3/27,2024-03-27T15:34:03.000,41.9831,-87.65188,74,0,0,0,28
1963,Walk 3/27,2024-03-27T15:34:08.000,41.9831,-87.65188,74,0,0,0,28
1964,Walk 3/27,2024-03-27T15:34:13.000,41.9831,-87.65188,74,0,0,0,28
1965,Walk 3/27,2024-03-27T15:34:18.000,41.9831,-87.65188,74,0,0,0,28
1966,Walk 3/27,2024-03-27T15:34:23.000,41.9831,-87.65188,74,0,0,0,28
1967,Walk 3/27,2024-03-27T15:34:28.000,41.9831,-87.65188,74,0,0,0,28
1968,Walk 3/27,2024-03-27T15:34:33.000,41.9831,-87.65188,74,0,0,0,28
1969,Walk 3/27,2024-03-27T15:34:38.000,41.9831,-87.65188,74,0,0,0,28
1970,Walk 3/27,2024-03-27T15:34:43.000,41.9831,-87.65188,74,0,0,0,28
1971,Walk 3/27,2024-03-27T15:34:48.000,41.9831,-87.65188,74,0,0,0,28
1972,Walk 3/27,2024-03-27T15:34:53.000,41.9831,-87.65188,74,0,0,0,28
1973,Walk 3/27,2024-03-27T15:34:58.000,41.9831,-87.65188,74,0,0,0,27.4
1974,Walk 3/27,2024-03-27T15:35:03.000,41.9831,-87.65188,74,0,0,0,27.6
1975,Walk 3/27,2024-03-27T15:35:08.000,41.9831,-87.65188,74,0,0,0,27.4
1976,Walk 3/27,2024-03-27T15:35:13.000,41.9831,-87.65188,74.6,0,0,0,27
1977,Walk 3/27,2024-03-27T15:35:18.000,41.9831,-87.65188,75,0,0,0,27
1978,Walk 3/27,2024-03-27T15:35:23.000,41.9831,-87.65188,75,0,0,0,27
1979,Walk 3/27,2024-03-27T15:35:28.000,41.9831,-87.65188,75,0,0,0,27
1980,Walk 3/27,2024-03-27T15:35:33.000,41.9831,-87.65188,75,0,0,0,27
1981,Walk 3/27,2024-03-27T15:35:38.000,41.9831,-87.65188,75,0,0,0,27
1982,Walk 3/27,2024-03-27T15:35:43.000,41.9831,-87.65188,75,0,0,0,27
1983,Walk 3/27,2024-03-27T15:35:48.000,41.9831,-87.65188,75,0,0,0,27
1984,Walk 3/27,2024-03-27T15:35:53.000,41.9831,-87.65188,75,0,0,0,27
1985,Walk 3/27,2024-03-27T15:35:58.000,41.9831,-87.65188,75,0,0,0,27
1986,Walk 3/27,2024-03-27T15:36:03.000,41.9831,-87.65188,75,0,0,0,27
1987,Walk 3/27,2024-03-27T15:36:08.000,41.9831,-87.65188,75,0,0,0,27
1988,Walk 3/27,2024-03-27T15:36:13.000,41.9831,-87.65188,75,0,0,0,27
1989,Walk 3/27,2024-03-27T15:36:18.000,41.9831,-87.65188,75,0,0,0,27
1990,Walk 3/27,2024-03-27T15:36:23.000,41.9831,-87.65188,75,0,0,0,27
1991,Walk 3/27,2024-03-27T15:36:28.000,41.9831,-87.65188,75,0,0,0,27
1992,Walk 3/27,2024-03-27T15:36:33.000,41.9831,-87.65188,75,0,0,0,27
1993,Walk 3/27,2024-03-27T15:36:38.000,41.9831,-87.65188,75,0,0,0,27
1994,Walk 3/27,2024-03-27T15:36:43.000,41.9831,-87.65188,75.2,0,0,0,27
1995,Walk 3/27,2024-03-27T15:36:48.000,41.9831,-87.65188,75.8,0,0,0,27
1996,Walk 3/27,2024-03-27T15:36:53.000,41.9831,-87.65188,76,0.4,0.4,0.4,27
1997,Walk 3/27,2024-03-27T15:36:58.000,41.9831,-87.65188,76,1,1,1,27
1998,Walk 3/27,2024-03-27T15:37:03.000,41.9831,-87.65188,76,0,0,0,27
1999,Walk 3/27,2024-03-27T15:37:08.000,41.9831,-87.65188,76,0,0,0,27
2000,Walk 3/27,2024-03-27T15:37:13.000,41.9831,-87.65188,76,0,0,0,26
2001,Walk 3/27,2024-03-27T15:37:18.000,41.9831,-87.65188,76,0,0,0,26
2002,Walk 3/27,2024-03-27T15:37:23.000,41.9831,-87.65188,76,0,0,0,26
2003,Walk 3/27,2024-03-27T15:37:28.000,41.9831,-87.65188,76,0,0,0,26
2004,Walk 3/27,2024-03-27T15:37:33.000,41.9831,-87.65188,76,0,0,0,26
2005,Walk 3/27,2024-03-27T15:37:38.000,41.9831,-87.65188,76,0,0,0,26
2006,Walk 3/27,2024-03-27T15:37:43.000,41.9831,-87.65188,76,0,0,0,26
2007,Walk 3/27,2024-03-27T15:37:48.000,41.9831,-87.65188,76,0,0,0,26
2008,Walk 3/27,2024-03-27T15:37:53.000,41.9831,-87.65188,76,0,0,0,26
2009,Walk 3/27,2024-03-27T15:37:58.000,41.9831,-87.65188,76,0,0,0,26
2010,Walk 3/27,2024-03-27T15:38:03.000,41.9831,-87.65188,76,0,0,0,26
2011,Walk 3/27,2024-03-27T15:38:08.000,41.9831,-87.65188,76,0,0,0,26
2012,Walk 3/27,2024-03-27T15:38:13.000,41.9831,-87.65188,76,0,0,0,26
2013,Walk 3/27,2024-03-27T15:38:18.000,41.9831,-87.65188,76,0,0,0,26
2014,Walk 3/27,2024-03-27T15:38:23.000,41.9831,-87.65188,76,0,0,0,26
2015,Walk 3/27,2024-03-27T15:38:28.000,41.9831,-87.65188,76.2,0,0,0,26
2016,Walk 3/27,2024-03-27T15:38:33.000,41.9831,-87.65188,77,0,0,0,26
2017,Walk 3/27,2024-03-27T15:38:38.000,41.9831,-87.65188,77,0,0,0,25.4
2018,Walk 3/27,2024-03-27T15:38:43.000,41.9831,-87.65188,77,0,0,0,25.6
2019,Walk 3/27,2024-03-27T15:38:48.000,41.9831,-87.65188,77,0,0,0,25.2
2020,Walk 3/27,2024-03-27T15:38:53.000,41.9831,-87.65188,77,0,0,0,25
2021,Walk 3/27,2024-03-27T15:38:58.000,41.9831,-87.65188,77,0,0,0,25
2022,Walk 3/27,2024-03-27T15:39:03.000,41.9831,-87.65188,77,0,0,0,25
2023,Walk 3/27,2024-03-27T15:39:08.000,41.9831,-87.65188,77,0,0,0,25
2024,Walk 3/27,2024-03-27T15:39:13.000,41.9831,-87.65188,77,0,0,0,25
2025,Walk 3/27,2024-03-27T15:39:18.000,41.9831,-87.65188,77,0,0,0,25
2026,Walk 3/27,2024-03-27T15:39:23.000,41.9831,-87.65188,77,0,0,0,25
2027,Walk 3/27,2024-03-27T15:39:28.000,41.9831,-87.65188,77,0,0,0,25
2028,Walk 3/27,2024-03-27T15:39:33.000,41.9831,-87.65188,77,0,0,0,25
2029,Walk 3/27,2024-03-27T15:39:38.000,41.9831,-87.65188,77,0,0,0,25
2030,Walk 3/27,2024-03-27T15:39:43.000,41.9831,-87.65188,77,0.6,0.6,0.6,25
2031,Walk 3/27,2024-03-27T15:39:48.000,41.9831,-87.65188,77,0.2,0.2,0.2,25
2032,Walk 3/27,2024-03-27T15:39:53.000,41.9831,-87.65188,77,0.4,0.4,0.4,25
2033,Walk 3/27,2024-03-27T15:39:58.000,41.9831,-87.65188,77,0.2,0.2,0.2,25
2034,Walk 3/27,2024-03-27T15:40:03.000,41.9831,-87.65188,77,0,0,0,25
2035,Walk 3/27,2024-03-27T15:40:08.000,41.9831,-87.65188,77,0,0,0,25
2036,Walk 3/27,2024-03-27T15:40:13.000,41.9831,-87.65188,77,0,0,0,25
2037,Walk 3/27,2024-03-27T15:40:18.000,41.9831,-87.65188,77,0,0,0,25
2038,Walk 3/27,2024-03-27T15:40:23.000,41.9831,-87.65188,77,0,0,0,25
2039,Walk 3/27,2024-03-27T15:40:28.000,41.9831,-87.65188,77.8,0,0,0,25
2040,Walk 3/27,2024-03-27T15:40:33.000,41.9831,-87.65188,78,0,0,0,25
2041,Walk 3/27,2024-03-27T15:40:38.000,41.9831,-87.65188,78,0,0,0,25
2042,Walk 3/27,2024-03-27T15:40:43.000,41.9831,-87.65188,78,0,0,0,25
2043,Walk 3/27,2024-03-27T15:40:48.000,41.9831,-87.65188,78,0,0,0,25
2044,Walk 3/27,2024-03-27T15:40:53.000,41.9831,-87.65188,78,0,0,0,25
2045,Walk 3/27,2024-03-27T15:40:58.000,41.9831,-87.65188,78,0,0,0,25
2046,Walk 3/27,2024-03-27T15:41:03.000,41.9831,-87.65188,78,0,0,0,25
2047,Walk 3/27,2024-03-27T15:41:08.000,41.9831,-87.65188,78,0,0,0,24.4
2048,Walk 3/27,2024-03-27T15:41:13.000,41.9831,-87.65188,78,0,0,0,24
2049,Walk 3/27,2024-03-27T15:41:18.000,41.9831,-87.65188,78,0,0,0,24
2050,Walk 3/27,2024-03-27T15:41:23.000,41.9831,-87.65188,78,0,0,0,24
2051,Walk 3/27,2024-03-27T15:41:28.000,41.9831,-87.65188,78,0,0,0,24
2052,Walk 3/27,2024-03-27T15:41:33.000,41.9831,-87.65188,78,0,0,0,24
2053,Walk 3/27,2024-03-27T15:41:38.000,41.9831,-87.65188,78,0,0,0,24
2054,Walk 3/27,2024-03-27T15:41:43.000,41.9831,-87.65188,78,0,0,0,24
2055,Walk 3/27,2024-03-27T15:41:48.000,41.9831,-87.65188,78,0,0,0,24
2056,Walk 3/27,2024-03-27T15:41:53.000,41.9831,-87.65188,78,0,0,0,24
2057,Walk 3/27,2024-03-27T15:41:58.000,41.9831,-87.65188,78,0,0,0,24
2058,Walk 3/27,2024-03-27T15:42:03.000,41.9831,-87.65188,78,0,0,0,24
2059,Walk 3/27,2024-03-27T15:42:08.000,41.9831,-87.65188,78,0,0,0,24
2060,Walk 3/27,2024-03-27T15:42:13.000,41.9831,-87.65188,78,0,0,0,24
2061,Walk 3/27,2024-03-27T15:42:18.000,41.9831,-87.65188,78,0,0,0,24
2062,Walk 3/27,2024-03-27T15:42:23.000,41.9831,-87.65188,78,0,0,0,24
2063,Walk 3/27,2024-03-27T15:42:28.000,41.9831,-87.65188,78,0,0,0,24
2064,Walk 3/27,2024-03-27T15:42:33.000,41.9831,-87.65188,78,0,0,0,24
2065,Walk 3/27,2024-03-27T15:42:38.000,41.9831,-87.65188,78.8,0,0,0,24
2066,Walk 3/27,2024-03-27T15:42:43.000,41.9831,-87.65188,79,0,0,0,24
2067,Walk 3/27,2024-03-27T15:42:48.000,41.9831,-87.65188,79,0,0,0,24
2068,Walk 3/27,2024-03-27T15:42:53.000,41.9831,-87.65188,79,0,0,0,24
2069,Walk 3/27,2024-03-27T15:42:58.000,41.9831,-87.65188,79,0,0,0,24
2070,Walk 3/27,2024-03-27T15:43:03.000,41.9831,-87.65188,79,0.4,0.4,0.4,24
2071,Walk 3/27,2024-03-27T15:43:08.000,41.9831,-87.65188,79,1,1,1,24
2072,Walk 3/27,2024-03-27T15:43:13.000,41.9831,-87.65188,79,0.4,0.4,0.4,24
2073,Walk 3/27,2024-03-27T15:43:18.000,41.9831,-87.65188,79,0,0,0,24
2074,Walk 3/27,2024-03-27T15:43:23.000,41.9831,-87.65188,79,0,0,0,24
2075,Walk 3/27,2024-03-27T15:43:28.000,41.9831,-87.65188,79,0,0,0,24
2076,Walk 3/27,2024-03-27T15:43:33.000,41.9831,-87.65188,79,0,0,0,24
2077,Walk 3/27,2024-03-27T15:43:38.000,41.9831,-87.65188,79,0,0,0,23.8
2078,Walk 3/27,2024-03-27T15:43:43.000,41.9831,-87.65188,79,0,0,0,24
2079,Walk 3/27,2024-03-27T15:43:48.000,41.9831,-87.65188,79,0,0,0,23.6
2080,Walk 3/27,2024-03-27T15:43:53.000,41.9831,-87.65188,79,0,0,0,23
2081,Walk 3/27,2024-03-27T15:43:58.000,41.9831,-87.65188,79,0,0,0,23
2082,Walk 3/27,2024-03-27T15:44:03.000,41.9831,-87.65188,79,0,0,0,23
2083,Walk 3/27,2024-03-27T15:44:08.000,41.9831,-87.65188,79,0,0,0,23
2084,Walk 3/27,2024-03-27T15:44:13.000,41.9831,-87.65188,79,0,0,0,23
2085,Walk 3/27,2024-03-27T15:44:18.000,41.9831,-87.65188,79,0,0,0,23
2086,Walk 3/27,2024-03-27T15:44:23.000,41.9831,-87.65188,79,0,0,0,23
2087,Walk 3/27,2024-03-27T15:44:28.000,41.9831,-87.65188,79,0,0,0,23
2088,Walk 3/27,2024-03-27T15:44:33.000,41.9831,-87.65188,79,0,0,0,23
2089,Walk 3/27,2024-03-27T15:44:38.000,41.9831,-87.65188,79,0,0,0,23
2090,Walk 3/27,2024-03-27T15:44:43.000,41.9831,-87.65188,79,0,0,0,23
2091,Walk 3/27,2024-03-27T15:44:48.000,41.9831,-87.65188,79,0,0,0,23
2092,Walk 3/27,2024-03-27T15:44:53.000,41.9831,-87.65188,79,0,0,0,23
2093,Walk 3/27,2024-03-27T15:44:58.000,41.9831,-87.65188,79,0,0,0,23
2094,Walk 3/27,2024-03-27T15:45:03.000,41.9831,-87.65188,79.2,0,0,0,23
2095,Walk 3/27,2024-03-27T15:45:08.000,41.9831,-87.65188,80,0,0,0,23
2096,Walk 3/27,2024-03-27T15:45:13.000,41.9831,-87.65188,80,0.4,0.4,0.4,23
2097,Walk 3/27,2024-03-27T15:45:18.000,41.9831,-87.65188,80,0,0,0,23
2098,Walk 3/27,2024-03-27T15:45:23.000,41.9831,-87.65188,80,0,0,0,23
2099,Walk 3/27,2024-03-27T15:45:28.000,41.9831,-87.65188,80,0,0,0,23
2100,Walk 3/27,2024-03-27T15:45:33.000,41.9831,-87.65188,80,0,0,0,23
2101,Walk 3/27,2024-03-27T15:45:38.000,41.9831,-87.65188,80,0,0,0,23
2102,Walk 3/27,2024-03-27T15:45:43.000,41.9831,-87.65188,80,0,0,0,23
2103,Walk 3/27,2024-03-27T15:45:48.000,41.9831,-87.65188,80,0,0,0,23
2104,Walk 3/27,2024-03-27T15:45:53.000,41.9831,-87.65188,80,0,0,0,23
2105,Walk 3/27,2024-03-27T15:45:58.000,41.9831,-87.65188,80,0,0,0,23
2106,Walk 3/27,2024-03-27T15:46:03.000,41.9831,-87.65188,80,0,0,0,23
2107,Walk 3/27,2024-03-27T15:46:08.000,41.9831,-87.65188,80,0,0,0,23
2108,Walk 3/27,2024-03-27T15:46:13.000,41.9831,-87.65188,80,0,0,0,23
2109,Walk 3/27,2024-03-27T15:46:18.000,41.9831,-87.65188,80,0,0,0,23
2110,Walk 3/27,2024-03-27T15:46:23.000,41.9831,-87.65188,80,0,0,0,23
2111,Walk 3/27,2024-03-27T15:46:28.000,41.9831,-87.65188,80,0,0,0,23
2112,Walk 3/27,2024-03-27T15:46:33.000,41.9831,-87.65188,80,0,0,0,23
2113,Walk 3/27,2024-03-27T15:46:38.000,41.9831,-87.65188,80,0,0,0,23
2114,Walk 3/27,2024-03-27T15:46:43.000,41.9831,-87.65188,80,0,0,0,23
2115,Walk 3/27,2024-03-27T15:46:48.000,41.9831,-87.65188,80,0,0,0,23
2116,Walk 3/27,2024-03-27T15:46:53.000,41.9831,-87.65188,80,0,0,0,23
2117,Walk 3/27,2024-03-27T15:46:58.000,41.9831,-87.65188,80,0,0,0,23
2118,Walk 3/27,2024-03-27T15:47:03.000,41.9831,-87.65188,80,0,0,0,23
2119,Walk 3/27,2024-03-27T15:47:08.000,41.9831,-87.65188,80,0,0,0,23
2120,Walk 3/27,2024-03-27T15:47:13.000,41.9831,-87.65188,80,0,0,0,23
2121,Walk 3/27,2024-03-27T15:47:18.000,41.9831,-87.65188,80,0,0,0,22
2122,Walk 3/27,2024-03-27T15:47:23.000,41.9831,-87.65188,80,0,0,0,22
2123,Walk 3/27,2024-03-27T15:47:28.000,41.9831,-87.65188,80,0,0,0,22
2124,Walk 3/27,2024-03-27T15:47:33.000,41.9831,-87.65188,80,0,0,0,22
2125,Walk 3/27,2024-03-27T15:47:38.000,41.9831,-87.65188,80,0,0,0,22
2126,Walk 3/27,2024-03-27T15:47:43.000,41.9831,-87.65188,80,0,0,0,22
2127,Walk 3/27,2024-03-27T15:47:48.000,41.9831,-87.65188,80.2,0,0,0,22
2128,Walk 3/27,2024-03-27T15:47:53.000,41.9831,-87.65188,80.4,0,0,0,22
2129,Walk 3/27,2024-03-27T15:47:58.000,41.9831,-87.65188,80.8,0,0,0,22
2130,Walk 3/27,2024-03-27T15:48:03.000,41.9831,-87.65188,81,0,0,0,22
2131,Walk 3/27,2024-03-27T15:48:08.000,41.9831,-87.65188,81,0,0,0,22
2132,Walk 3/27,2024-03-27T15:48:13.000,41.9831,-87.65188,81,0,0,0,22
2133,Walk 3/27,2024-03-27T15:48:18.000,41.9831,-87.65188,81,0,0,0,22
2134,Walk 3/27,2024-03-27T15:48:23.000,41.9831,-87.65188,81,0,0,0,22
2135,Walk 3/27,2024-03-27T15:48:28.000,41.9831,-87.65188,81,0,0,0,22
2136,Walk 3/27,2024-03-27T15:48:33.000,41.9831,-87.65188,81,0,0,0,22
2137,Walk 3/27,2024-03-27T15:48:38.000,41.9831,-87.65188,81,0,0,0,22
2138,Walk 3/27,2024-03-27T15:48:43.000,41.9831,-87.65188,81,0,0,0,22
2139,Walk 3/27,2024-03-27T15:48:48.000,41.9831,-87.65188,81,0,0,0,22
2140,Walk 3/27,2024-03-27T15:48:53.000,41.9831,-87.65188,81,0,0,0,22
2141,Walk 3/27,2024-03-27T15:48:58.000,41.9831,-87.65188,81,0,0,0,22
2142,Walk 3/27,2024-03-27T15:49:03.000,41.9831,-87.65188,81,0,0,0,22
2143,Walk 3/27,2024-03-27T15:49:08.000,41.9831,-87.65188,81,0.6,0.6,0.6,22
2144,Walk 3/27,2024-03-27T15:49:13.000,41.9831,-87.65188,81,0,0,0,22
2145,Walk 3/27,2024-03-27T15:49:18.000,41.9831,-87.65188,81,0,0,0,22
2146,Walk 3/27,2024-03-27T15:49:23.000,41.9831,-87.65188,81,0,0,0,22
2147,Walk 3/27,2024-03-27T15:49:28.000,41.9831,-87.65188,81,0,0,0,22
2148,Walk 3/27,2024-03-27T15:49:33.000,41.9831,-87.65188,81,0,0,0,22
2149,Walk 3/27,2024-03-27T15:49:38.000,41.9831,-87.65188,81,0,0,0,22
2150,Walk 3/27,2024-03-27T15:49:43.000,41.9831,-87.65188,81,0,0,0,22
